username,address,contrib,donut
stedgyson,0xe2dAf0e33492720d5Fc29749CDfbEe46b46B27cc,1564.5,0
-Krakatau-,0xDDcdfcAc57615A66f30E668f73F821eeB6aEf6c1,1564.5,0
scuczu,0xfb11Bb4cE13dDA7e23E1D2720D83e1c549089CE2,3260,0
Top_Performance_732,0x88B8073739F867126C96F392512dDB34EF3A350E,1398,0
Shillofnoone,0x69Ab4786877947B84F5A2F85A0a8A9b4700950e8,1364.5,0
NoDesinformatziya,0xc4C87313e79d7d7f91Ae75692b5D1aeD253B118a,1265,0
RayG1991,0x796F60CC634E9072FE0D702b05402Da5419Aaa0E,864.5,0
jersey-city-park,0xdcF7d587E6E96Fb58ed9Ff46bb040f73040Cbc6A,1265,0
JoJuiceboi,0x943e03AB9d73Eb8503EB30aD92E38b387e496A40,1231.5,0
root88,0xd12337B22b6C393edcCF8Db2bdcAA7B9839a257e,1165,0
IamAFlaw,0x92101D5131D2b8453E3F71077b78331907a52BDC,915,0
Seatdestroyer,0x56Bf2b7414b3d26191b965D53Aba1CD768df860E,1165,0
taimapanda,0x470f7b7eAaF7e74FE653d220Beec22bBAbAc9c5e,1131.5,0
comfyggs,0xe4C120ca4D1245292918395426E9C66Fb12e10D0,598.5,0
ECore,0x0748e47BF9f34893B6963a1E333E64b0e7Ddc38F,1031.5,0
RightRaisin,0x8ABf3FC0c7fd9625D0ff6FFFDe4574C6273eFC3A,1031.5,0
Dreampopgazer,0x156176bd9A30a8f3B2bf6FA25c733CA6426ed639,1031.5,0
ismashugood,0x392319CD53fa7D2e9e738e1C66DF9929AaFd6168,965,0
TrashJonny,0xdeBFfC0A510D8630aCDD83411Fde31eed8Cf5d3D,2416.5,0
420weedscopes,0x4d22f2d09f9E49B014E3a1AFC4f903a25a8c17FD,1349.5,0
Eru_Iluvatarh,0xb8F82344F9708E0B59130cc961714Fd219cB7D98,832,0
sporobolus_sp,0xe897886282C5FF3728F8c1e7c31688B85D04bD3f,832,0
mytwm,0xb32A7a7de0fA362BD52e111D51A119f095b42EE3,732,0
GapingFartLocker,0x36D0741763CDB650865c863b7ee9BB62Fa8c6103,699,0
CartographerWorth649,0xe00A7342f3424018B83Fb65eeCfe171888d142eA,449,0
deltavictory,0xD1A7c1ffD97e8fB1B7FD55c62C8b6a4a3bA45de4,632.5,0
Karavusk,0xec1a7E731035F4A561734A2313BB35EBb04445A2,632.5,0
BaconRaven,0xDF3D3BE6a15B9b1004b4cb8B1aa862388B51F137,632.5,0
DrXaos,0xB1d5bBe4734f9Eb4F20632f75385D882Ac540971,632.5,0
d_d0g,0x83bE84249259865b3e5F1efC63a1B97c1B04cAEc,599,0
steamyp,0x268d91CAA7B25eC0Fe3D84bca24d5230a6aAF1d1,599,0
RogerWilco357,0x3Ac12a776685aD358E9454De0C657C1C4C8Bfb99,599,0
Cheese6260,0x15521B5cDe0D580Cd4F39c64e7cD51f8C03Be033,565.5,0
fractionofawhole,0xc25c912Efce700Ad1042CFaCaeF145195217BDC8,565.5,0
ETHBTCVET,0x8342D70dc085fa5D8E759F2bf4dE114fF46f81E9,565.5,0
fulento42,0xa1523c475292067C102C6D5C68c4c194B8f264C2,565.5,0
Thin-Course-4054,0x33f65AbAF2eCf2460011bbA8a164673002e0e14F,565.5,0
Massive-Tension-1055,0xae3e0e714362Fe0012776312Eba649691561F413,532.5,0
-AndyDufresne-,0x3579D9aebd730C2a6291104ba04B3e3BddbAdD87,906.5,0
The_Vegan_Chef,0x196ee87CE11A07ec155773Aea61f6d192A9032c6,499,0
devboricha,0x1D63d569c1E02a9EA187905F95d47B7701AaE3A3,499,0
g_squidman,0x71c1c84BEF2e7483B69da8dB531844868D702feB,466,0
Spare_Imagination648,0x8dcd296041839eb7182E1F8DD1dbedaB9Ff1d6dB,23463.5,0
LoganGyre,0x8289E32357f716d689578A1CE7382e16B108C3bF,432.5,0
Cryptolosopher,0x7970Cb7587983FeEEaaB91317f920Ea3e345AB02,432.5,0
pegcity,0xB2FF35A8457B74bbBE8BBB703c9d10f5E554506B,399,0
korben2600,0x31793cF3ad9bD868C3569D10387bea93E9C2822b,399,0
sdmikecfc,0x45f3d2BB22d9FEFbd2aF292833dAcf727Ab19dd7,399,0
DarkestTimelineJeff,0xa15499E085B440b04d790cbE24e03597E3717F3A,366,0
Artificial8Wanderer,0x47311fcD99cfb2F0764054b2546cBE0467d98fD2,366,0
SacredHam00,0x6a6C75DF55bA88e3eaB15bC54Fda3ADE12786Bc5,6679,0
ngin-x,0x0bcAF5A735a42CF11cb406621884BB02098a2F5c,299.5,0
Moikee,0x641b6a9c53b9e12947f77354d6E387C26A1B7D68,299.5,0
chucchinchilla,0x8D6eC6aBAfd2e5578d6F00584bB1F0492e702105,299.5,0
investigator100,0x475aDabfb3BCBC936adfc4FdDB32583EE2b915E3,355,0
dericecourcy,0x4275bda9709E948FeC49C793fdb13D4a5788d9af,299.5,0
Ashamed-Salary5692,0x8eBF31A4b979813838dda8c107Ae2e588C5ad1b6,299.5,0
LWKD,0x313Fa8a362d5c0C3d5c5F408F1703f9Cbb3b7516,299.5,0
TheProfessorCrypto,0xD21C03D85CAbBf723FF814536DAec296c4dFC4f3,266,0
abcoathup,0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1,10577,0
vkashen,0x039459681384dFcA3ae2514a1904D43220806D94,266,0
Suishou,0x68De51b8A5A53fE8E62705fDcFedd7B243245D26,233,0
DemApples4u,0x7FDCd2E33E371ec87B95bbFfc2554E0b2009E446,233,0
coinsRus-2021,0x610C5Ad8799F645F4dE03dd9509428B96b3b4EA7,233,0
shostakofiev,0x143884B56a50c2cE9a90c4029F339672a8dFc1AE,199.5,0
MkWPB,0x46FdD3378dF1856Ed06CEC671Dc7f8FC44a716E3,199.5,0
gimmedatcrypto,0xFc1529F1E2Cc695ea8ef994dAbdBB5c53c032f04,199.5,0
SecondTimeQuitting,0xb0cE83158AB1B9A6244BD72d6124b8D0B805f7D9,199.5,0
NeuroDS,0x62EA345FB99855D10b0E9EB9d98cABC844e81E84,199.5,0
richards_86,0x027D14Bd2a9a60Ca0242318BacfF87d6Fbf4e1dB,199.5,0
dont_hate_scienceguy,0x453646b0AD86697F3bfbE61F086F10FBf9954c72,199.5,0
jeffreythesnake,0x1D7B64421c367bA4EE02b399A698f9cb3e9d6676,199.5,0
Admirral,0x23930436f8ecBCC18149f68e82E60Eeb7b0aF4D0,199.5,0
OPTIMUS-PRIME27,0x9dFc6AB6E13184bcf4bDb15C7d2f944F85C21D65,199.5,0
Paskee,0xB0c60ccb3C58fAc38421EAdC1bFE65549A031769,199.5,0
_dekappatated,0xdb5c82a2472821F7016BE58c23CE1a9DdFB09349,199.5,0
MrBrew,0x23129A7F5DC33459697c1680DF6e0a51D149B715,166,0
fitbhai,0xF2dcB3440e4884d24467280E5c5b978Eead25Ce7,166,0
Smokyish,0x5921A3Fa05B3e55615eB4F9d7d5634Ab8c39C5Ae,0,0
cee8719,0x76914F9ED1c3e647A627F81883434a19d08C6C9F,166,0
Yoldark,0x1542cBd59A301e8b8bceD150c752e5a49D196F04,133,0
deluded_soul,0xB04d7EFfdEDCcFAa405BC68C5bF73153F31e0b1b,133,0
beep_bop_boop_4,0x4B7C0Da1C299Ce824f55A0190Efb13663442FA2c,133,0
RickyRichard26,0x24881e056A896311Fd8a7A03ce197e61a6334918,133,0
drauthlin,0x58EF897418fC1818CAf0376aA41bc705A06fF41D,133,0
Homunculistic,0xd092769f5374Cdbf01C5547A85aCAfEEe9e8d41a,133,0
iiJokerzace,0x3F32f262CF3052c1Adc5AE32D2114870F255BF22,133,0
TripleReward,0x9E7105436F494938814E5a0bd9284C82c52f9766,133,0
diarpiiiii,0x0497c1f8C4b2A6acEC4E8b618e6D84F5aE11C847,0,0
ObiTwoKenobi,0xA8F6947250D8e0C4FD886803eC0b518053577C55,133,0
j1mmie,0xBAe995278B1102CEb8E86d6eB87d5f0C1caa3986,99.5,0
TheRempo,0xC5308238EB28b03c63F2a7845B164379120a6B96,0,0
TheRock_97,0xfd91efB5990DCd90588ECA99f9C4b8a9386B3C85,25351.5,0
Giga79,0xA50d3EE17c994864F88a2acc24303860Ebc81F50,99.5,0
nsaplzstahp,0x873995d400C01B397D89a5e42C66C6E14C8A35eC,99.5,0
laulau9025,0x7C9aEC21A1C3E8fb8240C7fe9e968d184b215E61,99.5,0
mrNas11,0x8E175BE5B897C30d69fdc57FddE8F537e2e07400,99.5,0
PeacefullyFighting,0xF05a8D44DaD70D9981D5db25688ABDeE6040926f,99.5,0
SuccessOtherwise2760,0x0757C3379884621eDD377bB167ac6B4236C9A421,99.5,0
joekercom,0x0c386D32c3FDb63ac74454c823eDee71E824A2E6,99.5,0
Acidhoe,0x3048181b1ed56CE97ea4cFe2993c06b488D11fa6,99.5,0
PinkPuppyBall,0xa4f88C966Ec4537B9769Ff781bcf125Fc24E7e39,99.5,0
BitchinWarlock,0xd5a101a1AeFaa9183c2aeda9BA992aa78C56eB42,99.5,0
Arcc14,0x01aD78F7eE4305Fd6FBF79F1b770934431fdF3AE,99.5,0
KRE1ON,0xCeEC06CABe2B0d6fDC8fFc713cAD8fF4Ef45B5cB,99.5,0
angyts,0x27B04C7bB686d36f69D9A0bc83F50db316337748,0,0
MaconBacon01,0xC05cFB4fa62BB3C9dF7Ac65fE77d28345aFa3485,99.5,0
NotoriousJDO,0xdfeb4D4B02cdCAd88c6eEccD50dB1969e7aC281A,99.5,0
netnemirepxE,0xDb0b2794D0b55d86FB9010A367f39c884D220558,66.5,0
ethbullrun,0x9F822B3109BF243565C5123d8A614838668F06f1,66.5,0
z6joker9,0x96c32AC9F3fCf1077C25453BF85a7af3276D84c0,66.5,0
killawaspattack,0x4153A929aAf276c9BA05F942FB3278661E5EF530,0,0
Lord-Nagafen,0xCB5a385fBfc15929c18E1Df889a2073aDE320588,66.5,0
spritefire,0xd4999085bc8c5c12EdCEfd03aB205cC84F605Cc8,66.5,0
akira_fmx,0x76DBaeFf797743c363932f21FfE9E5A8076a8010,66.5,0
split41,0x54f38f4E33e47BD13e7A0F46Ed7AfAD61A40BFc1,66.5,0
ppc-hero,0xC8507BA9c013Fc5611A69cbd13EaA95ead0feB7c,66.5,0
hwaite,0x19dCB05BDc5226eEa5d908Db0DfC94E3bd755b50,66.5,0
geniusboy91,0x9B1d95c93ecd5ec23Bc883fa9899cFDA8e38779A,66.5,0
ixtechau,0x50AA5b0BB4533EB1735932751Fe40681bcf3F9c8,66.5,0
