username,blockchain_address,contributor_type,points
u/This_Red_Apple,0x0A2C343fc58354848508AB4A4c3AB41dFd39a793,contributor,1550
u/Arafel_Electronics,0xd87c138715649Aab580069F24e3716CC56A51C43,contributor,1550
u/Cashmoneyboy98,0x3940E2AC0556C1A602639C67877897f7B777a908,contributor,1483
u/Ropex007,0x9ae5BD9e66a71635E8a1a9feb210AE2851d2A0ae,contributor,1483
u/Lexsteel11,0xc8B6ee0463144A18465024E0C7578579c033bB61,contributor,1415
u/kohrts,0x4EF0eae978Cc851aD05f90D34cE58D51D27EB096,contributor,1415
u/plxmtreee,0x5e0221176294cd64964074dC8A6562a4f082C7aE,contributor,1348
u/002_timmy,0x70BA80d1F08289b1d73466Ac8Bd949e5B2AA8219,contributor,1348
u/nobelcause,0x57855ca297ECB91EF1BE3CE1e74B9492CF50C69C,contributor,1281
u/MaconBacon01,0xC05cFB4fa62BB3C9dF7Ac65fE77d28345aFa3485,contributor,1281
u/oko999,0xbDA6049C09dCC35D6DCa89FD95dF2D2e4Bc799A1,contributor,1213
u/vicheiy,0xFbd26D5BA6F02f97778409C082Cb127f9d000a57,contributor,1146
u/Sharkytrs,0xE120ffC02ff9E6685aD3D65f998D8e40b4578A17,contributor,1146
u/ThrillingTurtle,0x3c6075f9A5EFEe7dF67a9b7fD9966b469d19e50d,contributor,1146
u/StackOwOFlow,0x2cb0C168112C70126f371107fb1A35B75E58D65a,contributor,943
u/-0-O-,0xD549A42b5dd6E06d6145ba65F99df4a0f282AdEf,contributor,876
u/ghfsigiwaa,0x49155896F97660E6eA12170ab63BFD5822E796Da,contributor,809
u/NobelStudios,0xB7FB039f216F8c764927c5f56BBaf7286ba61eF1,contributor,809
u/deltavictory,0xD1A7c1ffD97e8fB1B7FD55c62C8b6a4a3bA45de4,contributor,809
u/Massive-Tension-1055,0xae3e0e714362Fe0012776312Eba649691561F413,contributor,809
u/OutTop,0x88CB60F098f5bDd7aFE6d04ad3091cE924eedD25,contributor,809
u/rustedpopcorn,0xd2D117e6dbbfdD74D6b865ff859a4611bD29F3Ed,contributor,741
u/robbie5643,0xD6250d14A46571E226F117e5B097bD74C0644035,contributor,741
u/ryjobe36,0x0b4E1C2e1C55D9A9B56f5CFca22F6F5468EAC967,contributor,674
u/diarpiiiii,0x0497c1f8C4b2A6acEC4E8b618e6D84F5aE11C847,contributor,674
u/NukaYoloti,0x2f1473efFDDF8567Cff7a9F2e4d315Df4b25F193,contributor,674
u/ajnsd619,0xb8f524cD33A3A7AA94Ba1BED424362AEDBb211F8,contributor,674
u/coranos2,0xBCaA6C7C4ceDC5437c1560Ea96dE83593376D76d,contributor,674
u/Crypto_Gaming_,0x58edD08A8f51ceA4c0faF176c71ab8C7c40ba1bc,contributor,606
u/sidmehra1992,0x8b8b367466CAD36cbbD3dde46682927371dFF630,contributor,606
u/Littlebig4667,0x9D20bD90CD8b496b96F180AE4D505599169c2287,contributor,606
u/zombie_hobbes,0xB2f75F01F48c082912f657431EACF2e7aa9fFFa8,contributor,606
u/OneThatNoseOne,0xC1DD583c107Cfe97ec551551011586532C8092A9,contributor,539
u/Goldbaerig,0x9ef08725F6a5Ea8C9E911d793bcbf8FD26f4bFBd,contributor,539
u/LavoP,0x5A9e792143bf2708b4765C144451dCa54f559a19,contributor,471
u/xMrDeex,0x17282526a7Dc17942a2958A6f42092508A56bC5C,contributor,471
u/LWKD,0x313Fa8a362d5c0C3d5c5F408F1703f9Cbb3b7516,contributor,471
u/IamAFlaw,0x92101D5131D2b8453E3F71077b78331907a52BDC,contributor,471
u/fodes96,0x0e0acFa268E2aaD5E222511BE97679fc83E6CCb4,contributor,471
u/TheBlockChainVillage,0x72ACdE080e5D596db467Fd799B27C17efA23e52b,contributor,471
u/root88,0xd12337B22b6C393edcCF8Db2bdcAA7B9839a257e,contributor,471
u/TheKrs1,0xb02e9215fe175754fC98c1C58753ED285027F8D5,contributor,471
u/megselepgeci,0xe0ADe6c4900d80Abd8cc8C462F8F9F586b5Cd065,contributor,471
u/abcoathup,0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1,contributor,471
u/Uncomfortable_Newt_,0x5AAF7c64E58760d200E610AB6549fAC419a02D0F,contributor,471
u/joekercom,0x0c386D32c3FDb63ac74454c823eDee71E824A2E6,contributor,404
u/tells,0xb8d432B145A069F95173873BE6bA3ed4b7Ed9821,contributor,404
u/TheRock_97,0xfd91efB5990DCd90588ECA99f9C4b8a9386B3C85,contributor,404
u/novsush,0x172CafE1bb9c33aDac00C85f789e675a30cDc8DF,contributor,404
u/ieatmoondust,0x35EEEc4938441FD4Dd5079aB6AB84481722de74d,contributor,404
u/UrektMazino,0x43DAE2875902Ae558cda34e60cB43E85dE163745,contributor,404
u/betweenthebars34,0xFF41dE2d6D1662EB05e1417228aE04e79Ee3f3cf,contributor,337
u/JadedDependent5894,0xa9235D0F7D42c676a7Da4d4c65757b08F24D8C34,contributor,337
u/Zeranor,0x9526818A8F5d997652c213A28CC532Cf6B709aa4,contributor,337
u/php_questions,0xb1888af730fB298d60be5726f3C06275851aAb1a,contributor,337
u/Blueberry_Dependent,0x32967df08d9E13121b057e9f72748f1b03603D23,contributor,337
u/Potential_Reach,0x8AaF20eD70731235372b0D8953391f912A620c81,contributor,337
u/fractionofawhole,0xc25c912Efce700Ad1042CFaCaeF145195217BDC8,contributor,337
u/Boo-Lemon,0xADe42F542553B2C6786E2868bc765805337105AB,contributor,337
u/Vivarevo,0x8a945Ff7dBC68D7DEFeA264c9B838F6824671c01,contributor,337
u/Lord-Nagafen,0xCB5a385fBfc15929c18E1Df889a2073aDE320588,contributor,337
u/TripleReward,0x9E7105436F494938814E5a0bd9284C82c52f9766,contributor,337
u/ETHBTCVET,0x8342D70dc085fa5D8E759F2bf4dE114fF46f81E9,contributor,337
u/alicenekocat,0x5f3CF2Be0c4df420d2f9aa1a7DB1b27a74f5e5Cf,contributor,337
u/OisinT,0x07B0Ab136b2Ad6C5959e9CFD57ef3f20D3f66bbE,contributor,337
u/thinkpaduser2000,0xa95fA283EA0f64A684c670B8c2B7724070E89ea6,contributor,337
u/PumpkinSpice2Nice,0xD0FAee7D6405e0F620907B3381E8F56627E2FcfA,contributor,337
u/Monster_Chief17,0xbCB5F95758Fee1A28C24a4C4F8473896F57f6a56,contributor,337
u/CartographerWorth649,0xe00A7342f3424018B83Fb65eeCfe171888d142eA,contributor,269
u/Guyserbun007,0x214b56307f0da66d699b3DA831895D4EEd2947B5,contributor,269
u/DarkestTimelineJeff,0xa15499E085B440b04d790cbE24e03597E3717F3A,contributor,269
u/Cyber-Cafe,0xdB950096F33FE54759a2C62471D7Ce26e6316009,contributor,269
u/johnzander1,0x07a0Ca51ECFF322e7A15f5609e4C6F39cf0A617e,contributor,269
u/Verkley,0xEc4f05a608c2b92e76d221Ae30f4165fFd33Ba98,contributor,269
u/majorpickle01,0xe8BE5A3B1108AF490745AA88A4Db4b9015030Ece,contributor,269
u/Nov_vii,0xebf324E6BB0d32a8E3B2b7e40b4d0D08133f472F,contributor,269
u/f0kes,0x44444D93B77c26aE1ef6df2419E42852c9e32Ab5,contributor,269
u/Pandora_Key,0xB5e3F5A03308Cac8D0b47E42356C235934Ff9021,contributor,269
u/jeffreythesnake,0x1D7B64421c367bA4EE02b399A698f9cb3e9d6676,contributor,269
u/BullToTheMoon,0x116e8b2C334394A21aeC67f1bc7bFa4721f13A94,contributor,269
u/chuloreddit,0xa252bac173C53c0eDcdD2b589d1E3F2f1e972244,contributor,202
u/pc1e0,0x3741703f6DB21aC013D009fafE64c85b717b1b37,contributor,202
u/mrjune2040,0xa433d3e9B1390e5691Ace268484b8Ac23120Fad4,contributor,202
u/Sundaysundance,0xc19c2339123A6467ce52A0dA95829E0b8C8BAc8d,contributor,202
u/twicrates,0x244645E206B96450cCc50119aa86af9778eAc3b3,contributor,202
u/cumbersomecloud,0x713B5512Ece674D2B9fE0FA8B6676e6021fAe6CF,contributor,202
u/rqnyc,0x9Fa9f46cDb860411430370474CEFc8841323A13c,contributor,202
u/Heisenberg044,0x2525703d6FB1B6D65934550e3b6107Ee888faE65,contributor,202
u/dk_di_que,0xe44575D9573546a2d90fc12e357E79b7b3eaDd72,contributor,202
u/z6joker9,0x96c32AC9F3fCf1077C25453BF85a7af3276D84c0,contributor,202
u/tech_consultant,0x5178D41Eb44fe879792F993379A20D8CA72A2c9C,contributor,202
u/GBeastETH,0x6210477B3025BF5ea50A35D39e7D2875dC11661c,contributor,202
u/Paper_cobbler,0x93D93069FBc8D0868b93c6bE9383eD9F85392474,contributor,202
u/Memeboidad3,0xCd909F639eD2b6942CdED406010575D0b58123d0,contributor,202
u/Zebracakes2009,0xd7C54Ead6f8de7Ad1034659Fe06Bb9FfE9119454,contributor,202
u/wtf--dude,0xD095AF292123eBF5e30d3ef6BDA1AB1A27E251d1,contributor,202
u/ProudBitcoiner,0xCB5087251aEE160ffaEdE3dC75C91B8002bd9F05,contributor,202
u/geniusboy91,0x9B1d95c93ecd5ec23Bc883fa9899cFDA8e38779A,contributor,202
u/ouyin2000,0x74fd1dd4015a1304A4181E3913d8C9293F461e18,contributor,134
u/philosouf,0xc6661ba39e36A30480DA9b459ffEb0c1C62D1B91,contributor,134
u/Guzzfa,0x1947135057B73081075b14793bAdDda87E47CcD7,contributor,134
u/RoyalOGKush,0xcd81Ca3468575AFd68D5dB5F1F3f7ee821C9A178,contributor,134
u/vegasluna,0x19b9289b3429e2155D833E2EDBf0Df6CB3fA2fa6,contributor,134
u/PeacefullyFighting,0xF05a8D44DaD70D9981D5db25688ABDeE6040926f,contributor,134
u/BimblyByte,0x626570aC98091f2dBC3a6761A4d775449B86e24d,contributor,134
u/LittleCluck,0xaccCb065A4552672Af74fF1DD6c5e49889DA328c,contributor,134
u/scientifichistorian,0xb17DcDD2bcd04d9B19B768d87600a5B5b45db82d,contributor,134
u/triplet4,0x55FB5b644ef4c53B77B8693fA984dC899Ab05cec,contributor,134
u/J-E-S-S-E-,0x494464d82bDB05114C837b01C71E110e3eF93c67,contributor,134
u/maxdalm,0x885cF43DBe00739202D817D87133189Dc5D2441d,contributor,134
u/kidneyprobs,0x8d956102cA32aB56C9338d010221c3F6AA6ba0D9,contributor,134
u/typhoon90,0x851Ca7c9E795C117567E1d321Af47fBb2a3a4B00,contributor,134
u/SqrHornet,0x83800BDc4F58a6CBDf156a9F35158E5c6241551e,contributor,134
u/Dreampopgazer,0x156176bd9A30a8f3B2bf6FA25c733CA6426ed639,contributor,134
u/ironmoosen,0x3Cf42Abe6Cb4e545899685Db065658F1E26a7520,contributor,134
u/zazziki,0xEd1c847e13c6BE2bc695Df912F1901f2BA2Cdffa,contributor,134
u/tycooperaow,0xA64a6272F55Dc8D8f0f324d7e42869813Bc16F1F,contributor,134
u/dont_forget_canada,0x009af493e9A3a3Ba3DFfBF734E1B2a5B0352dF46,contributor,134
u/arc4angel100,0xb3B6C7969861da0A1042e7F390F9535Da7670774,contributor,134
u/JoeYo743,0xD793a39aA284C179418Eff321156eAc0A1a10330,contributor,134
u/1R3N9,0xE4e7Fa6b6dcF5551CE96627C819dB3D3266DEbcc,contributor,134
u/chucchinchilla,0x8D6eC6aBAfd2e5578d6F00584bB1F0492e702105,contributor,134
u/cutoffs89,0x602D1AD7395DAf8c1A07Ff8d8d82130532EA7DF8,contributor,134
u/ristoman,0x69469d25B5FE2d672E3F335ff092b30596a21353,contributor,134
u/FixFull,0x12FD083fC3d0dc46F087FF22a0b7cAF880904902,contributor,134
u/JustSomePanties,0xd968B231Cfed772383b942eda7393c5D5b674635,contributor,134
u/split41,0x54f38f4E33e47BD13e7A0F46Ed7AfAD61A40BFc1,contributor,134
u/hnr01,0xd92eac431b6b63C95FdEcF91784eeaA47d391DbD,contributor,134
u/drauthlin,0x58EF897418fC1818CAf0376aA41bc705A06fF41D,contributor,67
u/GoldenMastodon,0x9dbEFDdBF63e819E50d6ac68010d5466AD4A13C0,contributor,67
u/calmnchaos,0xdb93d1DF96404411fce43fC33cCfd98091E90683,contributor,67
u/reputablepanda,0x1fBCAc0e91B79AAeD8F6BB2f0E6CC8C64e694790,contributor,67
u/Bigote_de_Swann,0xA2E703D92cD9F445D580F2c397E06C6510fC184a,contributor,67
u/SusanForeman,0xd1297Fbc37295462322f28881DBD9a557d4317e0,contributor,67
u/Kubix,0x1F20525055fa093ECD605A31C51a320FDb496Ae3,contributor,67
u/angyts,0x27B04C7bB686d36f69D9A0bc83F50db316337748,contributor,67
u/forstyy,0x89D4B57fB8636fF40C94Ec407D7Cc6080D6157cE,contributor,67
u/Nikolai_Volkoff88,0x8AAfb3b4d83B91035066C671720172B492581C88,contributor,67
u/b-blockchain,0x20f18bAd786E594Cb075B24b56c00d8c4B409aA3,contributor,67
u/Ch40440,0x8410926B0f5Ad6223343cD6C53C7cB33c3008A30,contributor,67
u/specific_tumbleweed,0x138aF5DA1A3D76DFAfd6EA53CBded4e139c030Fd,contributor,67
u/Donut_liking_person,0xE4941d0fE896e25CC4D03dFD6F61c2A21Ed4E121,contributor,67
u/TrashJonny,0xdeBFfC0A510D8630aCDD83411Fde31eed8Cf5d3D,contributor,67
u/KermitTheFrogo01,0xFd40e850A4fb6fdcC041c65DDC5DaDbe999a0722,contributor,67
u/Imaginary-Adagio2231,0x99f5EeEBbc52b763C282f6d9350954C229fE458f,contributor,67
u/soldier9945,0x359bF450e7D6bBC64319792f61ff299ffc3366Db,contributor,67
u/jeremiahkinklepoo,0x63156Bd666133c16E380D61bd2F246544Bf77223,contributor,67
u/Icy-Order-3200,0xdbc54173874eBc2D30a6ba3DAF971Cb3A0B0C3ac,contributor,67
u/shrike92,0xfe32a5D76C044De764fD7Dfc234A5F8590976979,contributor,67
u/cee8719,0x76914F9ED1c3e647A627F81883434a19d08C6C9F,contributor,67
u/anthony_blues,0xb08172376CDd69E8cEC06Fb2EdE8BD4F31Befa15,contributor,67
u/French_physicist,0x44C706C28A0167aDC0611b70d8B090503ec49911,contributor,67
u/royalewcheeze,0x2f02c225e1B901F76d7094b7838EfF474687202c,contributor,67
u/MkWPB,0x46FdD3378dF1856Ed06CEC671Dc7f8FC44a716E3,contributor,67
u/Doggybone_treat,0x7B3E7E5243228995f9F77A3E7479F263338cd51A,contributor,67
u/CookieFactory,0xEaa436Fb85b0b800eE833836dc9a66efE3A2e96c,contributor,67
u/Anfibio8,0x8177A486eaa64A5742698a57783a9efB2d1A5154,contributor,67
u/fitbhai,0xF2dcB3440e4884d24467280E5c5b978Eead25Ce7,contributor,67
u/Mountain_Monke,0x9575bf85d26855C4Eb499CE1020De007CcE6493f,contributor,67
u/Round_Tumbleweed_867,0x943a4C4E07d242507eb8Dc6cFA66Cc4Ca087faAe,contributor,67
u/JandorGr,0x9DAFcD18Cc58aA08789F1C5b54e43e5e70f6Be90,contributor,67
u/evil_betty_,0x1A86440fD49a1e85C46c66ba64C46b98b0e3b6Ab,contributor,67
u/whoyoufoo101,0x6E6641923Fe552933Da54AF7B03A02EbBdCC36d1,contributor,67
u/Suishou,0x68De51b8A5A53fE8E62705fDcFedd7B243245D26,contributor,67
u/energetic-dad,0xC67FA671B98D861A9c956c3DA8C570c977aC8c15,contributor,67
