username,blockchain_address,contributor_type,points
u/Thin-Course-4054,0x33f65AbAF2eCf2460011bbA8a164673002e0e14F,contributor,1131
u/soldier9945,0x359bF450e7D6bBC64319792f61ff299ffc3366Db,contributor,1065
u/Massive-Tension-1055,0xae3e0e714362Fe0012776312Eba649691561F413,contributor,1065
u/-AndyDufresne-,0x3579D9aebd730C2a6291104ba04B3e3BddbAdD87,contributor,1065
u/BloodSilvers,0x512B07C8EdF18ae441aD749C03082b4909b4B86C,contributor,1065
u/The_Vegan_Chef,0x196ee87CE11A07ec155773Aea61f6d192A9032c6,contributor,998
u/devboricha,0x1D63d569c1E02a9EA187905F95d47B7701AaE3A3,contributor,998
u/g_squidman,0x71c1c84BEF2e7483B69da8dB531844868D702feB,contributor,932
u/Spare_Imagination648,0x8dcd296041839eb7182E1F8DD1dbedaB9Ff1d6dB,contributor,932
u/LoganGyre,0x8289E32357f716d689578A1CE7382e16B108C3bF,contributor,865
u/Cryptolosopher,0x7970Cb7587983FeEEaaB91317f920Ea3e345AB02,contributor,865
u/pegcity,0xB2FF35A8457B74bbBE8BBB703c9d10f5E554506B,contributor,798
u/korben2600,0x31793cF3ad9bD868C3569D10387bea93E9C2822b,contributor,798
u/sdmikecfc,0x45f3d2BB22d9FEFbd2aF292833dAcf727Ab19dd7,contributor,798
u/DarkestTimelineJeff,0xa15499E085B440b04d790cbE24e03597E3717F3A,contributor,732
u/Artificial8Wanderer,0x47311fcD99cfb2F0764054b2546cBE0467d98fD2,contributor,732
u/SacredHam00,0x6a6C75DF55bA88e3eaB15bC54Fda3ADE12786Bc5,contributor,732
u/TheSugaryKingg,0x0993aFd96a728bD1D84b7ff71Cf86FDFf05Ddcd7,contributor,732
u/ngin-x,0x0bcAF5A735a42CF11cb406621884BB02098a2F5c,contributor,599
u/Moikee,0x641b6a9c53b9e12947f77354d6E387C26A1B7D68,contributor,599
u/chucchinchilla,0x8D6eC6aBAfd2e5578d6F00584bB1F0492e702105,contributor,599
u/investigator100,0x475aDabfb3BCBC936adfc4FdDB32583EE2b915E3,contributor,599
u/dericecourcy,0x4275bda9709E948FeC49C793fdb13D4a5788d9af,contributor,599
u/Ashamed-Salary5692,0x8eBF31A4b979813838dda8c107Ae2e588C5ad1b6,contributor,599
u/LWKD,0x313Fa8a362d5c0C3d5c5F408F1703f9Cbb3b7516,contributor,599
u/TheProfessorCrypto,0xD21C03D85CAbBf723FF814536DAec296c4dFC4f3,contributor,532
u/abcoathup,0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1,contributor,532
u/vkashen,0x039459681384dFcA3ae2514a1904D43220806D94,contributor,532
u/Suishou,0x68De51b8A5A53fE8E62705fDcFedd7B243245D26,contributor,466
u/DemApples4u,0x7FDCd2E33E371ec87B95bbFfc2554E0b2009E446,contributor,466
u/coinsRus-2021,0x610C5Ad8799F645F4dE03dd9509428B96b3b4EA7,contributor,466
u/shostakofiev,0x143884B56a50c2cE9a90c4029F339672a8dFc1AE,contributor,399
u/MkWPB,0x46FdD3378dF1856Ed06CEC671Dc7f8FC44a716E3,contributor,399
u/gimmedatcrypto,0xFc1529F1E2Cc695ea8ef994dAbdBB5c53c032f04,contributor,399
u/SecondTimeQuitting,0xb0cE83158AB1B9A6244BD72d6124b8D0B805f7D9,contributor,399
u/NeuroDS,0x62EA345FB99855D10b0E9EB9d98cABC844e81E84,contributor,399
u/richards_86,0x027D14Bd2a9a60Ca0242318BacfF87d6Fbf4e1dB,contributor,399
u/dont_hate_scienceguy,0x453646b0AD86697F3bfbE61F086F10FBf9954c72,contributor,399
u/jeffreythesnake,0x1D7B64421c367bA4EE02b399A698f9cb3e9d6676,contributor,399
u/Admirral,0x23930436f8ecBCC18149f68e82E60Eeb7b0aF4D0,contributor,399
u/OPTIMUS-PRIME27,0x9dFc6AB6E13184bcf4bDb15C7d2f944F85C21D65,contributor,399
u/Prize-Pollution-4563,0xf52677f174Da52Dd1332A1417b02B879dE1443b2,contributor,399
u/Paskee,0xB0c60ccb3C58fAc38421EAdC1bFE65549A031769,contributor,399
u/_dekappatated,0xdb5c82a2472821F7016BE58c23CE1a9DdFB09349,contributor,399
u/MrBrew,0x23129A7F5DC33459697c1680DF6e0a51D149B715,contributor,332
u/fitbhai,0xF2dcB3440e4884d24467280E5c5b978Eead25Ce7,contributor,332
u/Smokyish,0x5921A3Fa05B3e55615eB4F9d7d5634Ab8c39C5Ae,contributor,332
u/xorpix,0x9BA3C99e256D01b8239A821Ce077F429454C2eaD,contributor,332
u/cee8719,0x76914F9ED1c3e647A627F81883434a19d08C6C9F,contributor,332
u/Yoldark,0x1542cBd59A301e8b8bceD150c752e5a49D196F04,contributor,266
u/deluded_soul,0xB04d7EFfdEDCcFAa405BC68C5bF73153F31e0b1b,contributor,266
u/beep_bop_boop_4,0x4B7C0Da1C299Ce824f55A0190Efb13663442FA2c,contributor,266
u/hoangptsc,0x451248229712D6F207ff9466d8D3A33CB59d103c,contributor,266
u/RickyRichard26,0x24881e056A896311Fd8a7A03ce197e61a6334918,contributor,266
u/drauthlin,0x58EF897418fC1818CAf0376aA41bc705A06fF41D,contributor,266
u/Homunculistic,0xd092769f5374Cdbf01C5547A85aCAfEEe9e8d41a,contributor,266
u/iiJokerzace,0x3F32f262CF3052c1Adc5AE32D2114870F255BF22,contributor,266
u/TripleReward,0x9E7105436F494938814E5a0bd9284C82c52f9766,contributor,266
u/diarpiiiii,0x0497c1f8C4b2A6acEC4E8b618e6D84F5aE11C847,contributor,266
u/ObiTwoKenobi,0xA8F6947250D8e0C4FD886803eC0b518053577C55,contributor,266
u/j1mmie,0xBAe995278B1102CEb8E86d6eB87d5f0C1caa3986,contributor,199
u/TheRempo,0xC5308238EB28b03c63F2a7845B164379120a6B96,contributor,199
u/TheRock_97,0xfd91efB5990DCd90588ECA99f9C4b8a9386B3C85,contributor,199
u/Giga79,0xA50d3EE17c994864F88a2acc24303860Ebc81F50,contributor,199
u/nsaplzstahp,0x873995d400C01B397D89a5e42C66C6E14C8A35eC,contributor,199
u/laulau9025,0x7C9aEC21A1C3E8fb8240C7fe9e968d184b215E61,contributor,199
u/mrNas11,0x8E175BE5B897C30d69fdc57FddE8F537e2e07400,contributor,199
u/PeacefullyFighting,0xF05a8D44DaD70D9981D5db25688ABDeE6040926f,contributor,199
u/SuccessOtherwise2760,0x0757C3379884621eDD377bB167ac6B4236C9A421,contributor,199
u/joekercom,0x0c386D32c3FDb63ac74454c823eDee71E824A2E6,contributor,199
u/Acidhoe,0x3048181b1ed56CE97ea4cFe2993c06b488D11fa6,contributor,199
u/Any_Chipmunk_859,0x3b9e9aeDFd86040Def3385aA322BBec1e0d38366,contributor,199
u/PinkPuppyBall,0xa4f88C966Ec4537B9769Ff781bcf125Fc24E7e39,contributor,199
u/BitchinWarlock,0xd5a101a1AeFaa9183c2aeda9BA992aa78C56eB42,contributor,199
u/Arcc14,0x01aD78F7eE4305Fd6FBF79F1b770934431fdF3AE,contributor,199
u/KRE1ON,0xCeEC06CABe2B0d6fDC8fFc713cAD8fF4Ef45B5cB,contributor,199
u/angyts,0x27B04C7bB686d36f69D9A0bc83F50db316337748,contributor,199
u/MaconBacon01,0xC05cFB4fa62BB3C9dF7Ac65fE77d28345aFa3485,contributor,199
u/NotoriousJDO,0xdfeb4D4B02cdCAd88c6eEccD50dB1969e7aC281A,contributor,199
u/Play_me76,0xe04474E6d2Cae8e27599C1FF9Ec83DD40Bdf8f2E,contributor,199
u/netnemirepxE,0xDb0b2794D0b55d86FB9010A367f39c884D220558,contributor,133
u/ethbullrun,0x9F822B3109BF243565C5123d8A614838668F06f1,contributor,133
u/z6joker9,0x96c32AC9F3fCf1077C25453BF85a7af3276D84c0,contributor,133
u/killawaspattack,0x4153A929aAf276c9BA05F942FB3278661E5EF530,contributor,133
u/Lord-Nagafen,0xCB5a385fBfc15929c18E1Df889a2073aDE320588,contributor,133
u/spritefire,0xd4999085bc8c5c12EdCEfd03aB205cC84F605Cc8,contributor,133
u/akira_fmx,0x76DBaeFf797743c363932f21FfE9E5A8076a8010,contributor,133
u/split41,0x54f38f4E33e47BD13e7A0F46Ed7AfAD61A40BFc1,contributor,133
u/ppc-hero,0xC8507BA9c013Fc5611A69cbd13EaA95ead0feB7c,contributor,133
u/hwaite,0x19dCB05BDc5226eEa5d908Db0DfC94E3bd755b50,contributor,133
u/geniusboy91,0x9B1d95c93ecd5ec23Bc883fa9899cFDA8e38779A,contributor,133
u/ixtechau,0x50AA5b0BB4533EB1735932751Fe40681bcf3F9c8,contributor,133
u/PocketSandThroatKick,0x63cF2f0e2Ef4a5EF6934435b97135451F64f7033,contributor,133
u/forstyy,0x89D4B57fB8636fF40C94Ec407D7Cc6080D6157cE,contributor,133
u/NotGAF,0x59C0Efb47bb1d5EFD0f9960C60d11a459d32426B,contributor,133
u/nickos_e,0x79AeaB0D043f4086f6b57f35054fd8Ce32995E94,contributor,133
u/brummettdane03,0x1A6641417914C3a651b394B39741DEf8E3cb41c7,contributor,133
u/norrissifford8474,0xE1408f0dDEdd8846A7Ef33b2885e8c5b4E6721E1,contributor,133
u/okrim_cro,0x03a8300dbb70BA2415616E800730Dc74DA272f6f,contributor,133
u/PoojaaPriyaa,0x525465D20141d324fe857485F8f4E11740AAcCE1,contributor,133
u/Siliconb3ach,0x0FC03ceF716F89a5b91277fBcACF680814B71169,contributor,133
u/ens91,0x1a6706F8abD55Aaafdf9d3117428905e6447F59A,contributor,133
u/chubky,0xB9aa2CEB0c01Dc715609cB9DBD49474c800A98C7,contributor,133
u/BroChad69,0x08E1DB9687DE2b1A0a18AE23df25730f69bf5A4f,contributor,66
u/SwingContent6806,0x58F1788eE66AcD09A00D039229bf25678ba04c84,contributor,66
u/pequenoRosa,0x5B4e784C41e8E0Dde458b5723f25705E60549954,contributor,66
u/ALiteralHamSandwich,0x5f9D94CC0071aCaF471Ec711143085E0DCdf453a,contributor,66
u/gorfnu,0x7AFaCE6a420BecF5e72E53242ad021fACc4c9aC7,contributor,66
u/nutboltUK1,0xDe626e3cE4cd202f45b671A907E5B31cEe15f3b0,contributor,66
u/massimoed,0x6917F22bF927a8dA07592dc4ae8c7d8C6C499419,contributor,66
u/JoeYo743,0xD793a39aA284C179418Eff321156eAc0A1a10330,contributor,66
u/IHaventEvenGotADog,0xf404C300d704C358ab2933D3203c238C337CB1b7,contributor,66
u/Lee911123,0x21E024dCE5Ed2ab9951B3735151e351a7b6cE2C7,contributor,66
u/komicant,0xD12Ab4dF10eE46f24ff1F0160fF5C80C1224061A,contributor,66
u/specific_tumbleweed,0x138aF5DA1A3D76DFAfd6EA53CBded4e139c030Fd,contributor,66
u/energetic-dad,0xC67FA671B98D861A9c956c3DA8C570c977aC8c15,contributor,66
u/mryauch,0x003b8292760aE87F3F7c7B40b4Cd2cC0F30245f7,contributor,66
u/sbp1200,0xE1f9F6e4eC1E57BF063c55018b55d5fFBf5d133E,contributor,66
u/wytherlanejazz,0x9663DcbcF075ab5d3A1aE2e96A52DbdD88c886Ff,contributor,66
u/dalovar,0x30BcC706025d3440A7946CfFDaF7844d8AD13c27,contributor,66
u/Kevkillerke,0x3B6CE9e2D18B88266e7b5A2332207C51E6fEb7a7,contributor,66
u/lpez33,0x66D93f954901aAc212786b1e5AAF888748e19f66,contributor,66
u/ryker_69,0x82d610d2296F6C6341FEB7b096903050d1de1B9A,contributor,66
u/TheOT1001,0xA8e706AdF619e4232E2f61b8ed02AA34edd86d8d,contributor,66
u/Nikolai_Volkoff88,0x8AAfb3b4d83B91035066C671720172B492581C88,contributor,66
u/studdmufin,0x4991eF523C86F02B76963e7c04dF084EccF2995e,contributor,66
u/Sharkytrs,0xE120ffC02ff9E6685aD3D65f998D8e40b4578A17,contributor,66
u/RatEnabler,0xc99f22f1428779183d7fF2eE4F7041DcD67C73E0,contributor,66
u/readit145,0x1b6A422EAb329272bc1b6435a057847dC9Eb4621,contributor,66
u/rustedpopcorn,0xd2D117e6dbbfdD74D6b865ff859a4611bD29F3Ed,contributor,66
u/NefariousNaz,0xAA39937AD52e1925c02D4D13EfD0A04AD260b0f5,contributor,66
u/TheCryptoAnarchy,0x9524cBB0aaA270Ff6b21C250f70D289eDE7C5854,contributor,66
u/keatonatron,0x7c80435964Bde8071e1D3Df76Da870C2F03b44F2,contributor,66
