username,blockchain_address,contributor_type,points
u/carlslarson,0x95D9bED31423eb7d5B68511E0352Eae39a3CDD20,moderator,18700
u/kohrts,0x4EF0eae978Cc851aD05f90D34cE58D51D27EB096,moderator,18700
u/rustedpopcorn,0xd2D117e6dbbfdD74D6b865ff859a4611bD29F3Ed,moderator,18700
u/Basoosh,0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE,moderator,18700
u/Jake123194,0x48AFb64D55c79A2E711c14a2Bf903A7C3842baCC,moderator,18700
u/nootropicat,0x52727E01d666BeF35cEF630E14E096CA873d2783,moderator,18700
u/Sharp-Subject-047,0x5b3eA1DEFFd61ff316D14770601B03eD070962a8,contributor,18433
u/Visible-Ad743,0xAacc079965F0F9473BF4299d930eF639690a9792,contributor,17707
u/brummettdane03,0x1A6641417914C3a651b394B39741DEf8E3cb41c7,contributor,16254
u/JackkT89,0x92ddf53Bb00796626faC3ebA2EaC7952792616cb,contributor,15164
u/maharajgss,0xd4E9690805ddA690907Bcf094b8AC96db0f358C8,contributor,12712
u/MikeLitoris5,0x814b1742601E7c7b11576ec6cd5fDBd637d039E1,contributor,10896
u/illbeback_69,0xD50F8126B10dcdd03cF900A053f5Db78FBEA95b3,contributor,10351
u/PotentialClassroom75,0xEc5Dc2f4aae6401514F1205bF1f9B9143a0b8e0D,contributor,9897
u/wen_eip,0x9653f86326fe986D45DaA16aE0b904AAA9F9Bcb4,contributor,9625
u/aspiras213,0xdC5d06f1056F2796834e9bEdDE6afa45Ed0e322A,contributor,8989
u/cryptbunks,0x8939F06ef2b75B5082767Ca6b0dAa2C0Fc1A82eE,contributor,8808
u/Lokiee0077,0x4df57f4A62f05dDB2eC4e6749677AA8e77740a2E,contributor,8717
u/LostMyPPMs,0x119ECA67B5d5a6Ed85F5f0e56301273Bc56B84a8,contributor,7990
u/furajMal,0x4ef450f30A21E569AE239D96fED918C28A439EfB,contributor,7990
u/oldskool47,0x730A2995814d1EecE46a7b71c1cfd1E46554247c,contributor,7718
u/chubky,0xB9aa2CEB0c01Dc715609cB9DBD49474c800A98C7,contributor,7536
u/toshiromiballza,0xf57349B5B6dA3519A19aCe4D1dA496F440B35BaA,contributor,7264
u/Easy-Soup140,0xf53106887e33976408beA206B80E6276971cB0b1,contributor,7173
u/busmobbing,0x2057d2850219F64e6fBbe1bA30d4A70a74C5617f,contributor,7173
u/heymeit,0xf320c25609d670674507f621DFb162cb4FFa7100,contributor,6719
u/px403,0x7ab874Eeef0169ADA0d225E9801A3FfFfa26aAC3,contributor,6447
u/ethereum88,0x191692F362fC815F39ED894926cFd5E672e35B3E,contributor,6447
u/TrashJonny,0xdeBFfC0A510D8630aCDD83411Fde31eed8Cf5d3D,contributor,6265
u/420weedscopes,0x4d22f2d09f9E49B014E3a1AFC4f903a25a8c17FD,contributor,5720
u/BitchinWarlock,0xd5a101a1AeFaa9183c2aeda9BA992aa78C56eB42,contributor,5720
u/ReitHodlr,0x1b036f17F5DcB000005e14773f8636b4dde76e39,contributor,5448
u/ccmanagement,0x8fC45D41D38E892552951C0cAD384359E9D60496,contributor,5266
u/LoganGyre,0x8289E32357f716d689578A1CE7382e16B108C3bF,contributor,4540
u/hnr01,0xd92eac431b6b63C95FdEcF91784eeaA47d391DbD,contributor,4449
u/002timmy,0x2af5f3ec4875d9E827256FdA310d2a13B9f2a462,contributor,4358
u/aminok,0xbEA18A39a1cEe253705eB5e966fe23F26dD109eF,contributor,4177
u/Malixshak,0xb10135E33D94f8364E9dA4148f908EdF92b1bD2f,contributor,4086
u/Cyber-Cafe,0xdB950096F33FE54759a2C62471D7Ce26e6316009,contributor,4086
u/Basoosh,0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE,contributor,3904
u/SusanForeman,0xd1297Fbc37295462322f28881DBD9a557d4317e0,contributor,3723
u/comfyggs,0xe4C120ca4D1245292918395426E9C66Fb12e10D0,contributor,3541
u/EthTraderCommunity,0xf7927bf0230c7b0E82376ac944AeedC3EA8dFa25,contributor,3541
u/RickyRichard26,0x24881e056A896311Fd8a7A03ce197e61a6334918,contributor,3450
u/Robdeprop,0x7971Aa75bDF95C36A5106f5a292A74d4a38b278F,contributor,3359
u/Moikee,0x641b6a9c53b9e12947f77354d6E387C26A1B7D68,contributor,3359
u/thecryptopile,0xFe980b1063c13d146E7BEA41Ab2fA9B98aeA3594,contributor,3269
u/ALiteralHamSandwich,0x5f9D94CC0071aCaF471Ec711143085E0DCdf453a,contributor,2996
u/-AndyDufresne-,0x3579D9aebd730C2a6291104ba04B3e3BddbAdD87,contributor,2814
u/Agent_4--7,0x37DCB9A9C7e39BA3FdC3e57721aDb08Ed1302335,contributor,2814
u/GapingFartLocker,0x36D0741763CDB650865c863b7ee9BB62Fa8c6103,contributor,2724
u/404bachee,0xbBc0Dd1d96159D7aff284bF55a626dF02Ac21505,contributor,2542
u/steamyp,0x268d91CAA7B25eC0Fe3D84bca24d5230a6aAF1d1,contributor,2542
u/TripleReward,0x9E7105436F494938814E5a0bd9284C82c52f9766,contributor,2270
u/luisgadget,0xACAc36432bb366be3EeC105b48A00fbf8B53743B,contributor,2179
u/kingsky123,0x99fbc25543417Fa6390cF78dB319445F9667C33b,contributor,2088
u/specific_tumbleweed,0x138aF5DA1A3D76DFAfd6EA53CBded4e139c030Fd,contributor,1997
u/Guyserbun007,0x214b56307f0da66d699b3DA831895D4EEd2947B5,contributor,1906
u/Littlebig4667,0x9D20bD90CD8b496b96F180AE4D505599169c2287,contributor,1816
u/salty-bois,0xC29236dA2212f7589115a53FabcDeB1bfA03ddFE,contributor,1816
u/Memeboidad3,0xCd909F639eD2b6942CdED406010575D0b58123d0,contributor,1816
u/TheRock_97,0xfd91efB5990DCd90588ECA99f9C4b8a9386B3C85,contributor,1725
u/Lexsteel11,0xc8B6ee0463144A18465024E0C7578579c033bB61,contributor,1725
u/trancephorm,0x062d3A310386c91b51Ab0EEb3A3eDBa5028DEaC1,contributor,1725
u/skeptimist,0xc042cD2F4050975FCb8eA17c66f9539F46208cde,contributor,1634
u/byeos,0x9b9d934BE314827e854c2481b4F0dC8320eb61A1,contributor,1543
u/Homewardment,0xb0b41af7360F98D1c9D719fB90aCdb02C114147d,contributor,1543
u/-0-O-,0xD549A42b5dd6E06d6145ba65F99df4a0f282AdEf,contributor,1543
u/Vivarevo,0x8a945Ff7dBC68D7DEFeA264c9B838F6824671c01,contributor,1543
u/DarkestTimelineJeff,0xa15499E085B440b04d790cbE24e03597E3717F3A,contributor,1452
u/TheOT1001,0xA8e706AdF619e4232E2f61b8ed02AA34edd86d8d,contributor,1452
u/Zeoxult,0x85E50D3Bd8FDe47785660da62FdA3551d9c45F84,contributor,1452
u/Inoffensive_Account,0xb1FeA31b4f3F8BADd5C1f545770a10E8B15F59d2,contributor,1452
u/NefariousNaz,0xAA39937AD52e1925c02D4D13EfD0A04AD260b0f5,contributor,1452
u/angyts,0x27B04C7bB686d36f69D9A0bc83F50db316337748,contributor,1452
u/Kindly-Wolf6919,0xEca23ebdfDf663d499891a833D22956a6f65DFA2,contributor,1452
u/chuloreddit,0xa252bac173C53c0eDcdD2b589d1E3F2f1e972244,contributor,1362
u/j1mmie,0xBAe995278B1102CEb8E86d6eB87d5f0C1caa3986,contributor,1362
u/studdmufin,0x4991eF523C86F02B76963e7c04dF084EccF2995e,contributor,1362
u/Jake123194,0x48AFb64D55c79A2E711c14a2Bf903A7C3842baCC,contributor,1362
u/chillord,0x2F359cfe25216467459c4e48B88A12190E93635D,contributor,1271
u/FunExpression1858,0x7d982fd753a8F235f46DD2A165641A7293cAf08C,contributor,1271
u/Suishou,0x68De51b8A5A53fE8E62705fDcFedd7B243245D26,contributor,1271
u/JVHooligan,0x7B42384a6faE59cc0262CC70fCB85E8e4bd88eDD,contributor,1271
u/Advanced-Ingenuity46,0x3731BBB79d57aC06f44E74A8702951D4f23256cC,contributor,1271
u/Ashamed-Salary5692,0x8eBF31A4b979813838dda8c107Ae2e588C5ad1b6,contributor,1271
u/Suzxy,0x240210f3c7bF0f7969270ef565835c86948D3cBA,contributor,1271
u/brbinsky,0xa142dfCcBf0B9186950a73531B26fd9a9D0a9633,contributor,1180
u/Eru_Iluvatarh,0xb8F82344F9708E0B59130cc961714Fd219cB7D98,contributor,1089
u/sidmehra1992,0x8b8b367466CAD36cbbD3dde46682927371dFF630,contributor,1089
u/perfekt_disguize,0x2866420e93B8b000E64B91e66DccBe9946F7b64e,contributor,1089
u/stedgyson,0xe2dAf0e33492720d5Fc29749CDfbEe46b46B27cc,contributor,1089
u/kshucker,0xC2165545Ea4194F71FDBB141cFcC2098645b9fBe,contributor,1089
u/hwaite,0x19dCB05BDc5226eEa5d908Db0DfC94E3bd755b50,contributor,998
u/2620lukas,0xf3fa14e78B7CAe6FcD42b8e1A9bd34C6a8B010D2,contributor,908
u/dalovar,0x30BcC706025d3440A7946CfFDaF7844d8AD13c27,contributor,908
u/abcoathup,0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1,contributor,817
u/ouyin2000,0x74fd1dd4015a1304A4181E3913d8C9293F461e18,contributor,817
u/Safemoonisthefuture,0xB67be94Cc6fDA8c43dBcef0A823e36a9a18827b5,contributor,817
u/root88,0xd12337B22b6C393edcCF8Db2bdcAA7B9839a257e,contributor,817
u/Itur_ad_Astra,0x9bf2E28Ca64220efdb6883031b7A7305f368Eed7,contributor,817
u/josh_acala,0x4D05b7d8b81933d1c467ec30EF4D0B7423364D27,contributor,726
u/sgtslaughterTV,0x3c3b35B7C66e2E415cd12E47A12704E6E7da4673,contributor,726
u/martelaxe,0x895708Fe6Fb1309Dc9e76Dbf88968691E82862b8,contributor,726
u/wmredditor,0xE0949A5aa405229A8F3ED8C950721F97e85526fB,contributor,726
u/spritefire,0xd4999085bc8c5c12EdCEfd03aB205cC84F605Cc8,contributor,726
u/ethereumshield,0x168a0997dbD0c93627edf7E3Ce0e0d4b31fBB1C1,contributor,726
u/ETHBTCVET,0x8342D70dc085fa5D8E759F2bf4dE114fF46f81E9,contributor,635
u/split41,0x54f38f4E33e47BD13e7A0F46Ed7AfAD61A40BFc1,contributor,635
u/Gillioni,0xfDB3E2E42bBD042D13d30AD88DC1ccCE3db6b446,contributor,635
u/Ruzhyo04,0xfb702e95Fa231C5509487a9E99156003985FdB9e,contributor,635
u/Tricky_Troll,0x368A2C0060f76B965F184A6d280A82a53B6434f8,contributor,635
u/Arafel_Electronics,0xd87c138715649Aab580069F24e3716CC56A51C43,contributor,635
u/1R3N9,0xE4e7Fa6b6dcF5551CE96627C819dB3D3266DEbcc,contributor,635
u/Aguaskeepartdeux,0x8F8E6bb6D20fB56a6988F91E60cf8b5437CC052f,contributor,544
u/lauromafra,0x5441CfD0f9801B0096ff117f30B50f4c49D2f647,contributor,544
u/hbhades,0xE0deb73D3C15bDb75D48Cf151b8F0CB948A6Fb88,contributor,544
u/tadrogers,0xAF6170428af0f15e1959c10D6f6E758dDa31C217,contributor,544
u/PumpkinSpice2Nice,0xD0FAee7D6405e0F620907B3381E8F56627E2FcfA,contributor,544
u/BicycleOfLife,0x3Bfe6382e9df80a3223D2695D51607D5db6ce680,contributor,544
u/CanaKagan,0x940291bf9895E4C318C27f0451fE03c141d81295,contributor,454
u/NukaYoloti,0x2f1473efFDDF8567Cff7a9F2e4d315Df4b25F193,contributor,454
u/SecondTimeQuitting,0xb0cE83158AB1B9A6244BD72d6124b8D0B805f7D9,contributor,454
u/Acidhoe,0x3048181b1ed56CE97ea4cFe2993c06b488D11fa6,contributor,454
u/LittleCluck,0xaccCb065A4552672Af74fF1DD6c5e49889DA328c,contributor,454
u/markhealey,0x5c9E52488a152980cBb5852Be862a96CbeC16130,contributor,454
u/Ihad2saythat,0x4701B8e23e7A221F1B0C95310E358F4c4C2535f5,contributor,454
u/ghfsigiwaa,0x49155896F97660E6eA12170ab63BFD5822E796Da,contributor,454
u/Spare_Imagination648,0x8dcd296041839eb7182E1F8DD1dbedaB9Ff1d6dB,contributor,454
u/engdeveloper,0xEDAeaf9D43d4f2F9d0581Fa8B3C302DfBb201c9A,contributor,454
u/SilverHoard,0xcA032661Ee5df330FdA3E9e70c646f37369e1CD0,contributor,454
u/Arcc14,0x01aD78F7eE4305Fd6FBF79F1b770934431fdF3AE,contributor,363
u/RandomTask100,0x344d3FfCDD2490EB1DD99eae8e0B048E314210f7,contributor,363
u/tastypic,0x26F37E0C37E68be28a6C42Ef5D2cB048e1ACF409,contributor,363
u/wtf--dude,0xD095AF292123eBF5e30d3ef6BDA1AB1A27E251d1,contributor,363
u/PM_ME_YOUR_HONEY,0xB662E863aCAefDEE1C80Ef79590e1983981C3783,contributor,363
u/Sappleba,0x19B8B01C47c816e3fBE5EF2da85ffA4d07116bC5,contributor,363
u/OutTop,0x88CB60F098f5bDd7aFE6d04ad3091cE924eedD25,contributor,363
u/Additional-Bug-7537,0xBA5FCe24425fA4410d2D8eE9A3Ae7FCBa879ACAE,contributor,363
u/FrontHandNerd,0xBC2be79669eAa764684C88B22BE782e820947a17,contributor,363
u/korben2600,0x31793cF3ad9bD868C3569D10387bea93E9C2822b,contributor,363
u/Mengerite,0x3E99E9d452A78ea9d110c8271789278958895bB3,contributor,363
u/rustedpopcorn,0xd2D117e6dbbfdD74D6b865ff859a4611bD29F3Ed,contributor,363
u/nsaplzstahp,0x873995d400C01B397D89a5e42C66C6E14C8A35eC,contributor,363
u/BlLLMURRAY,0xdbbf2553d51dE5dec990F0D13d7bD5b73EcFCcC2,contributor,363
u/shrike92,0xfe32a5D76C044De764fD7Dfc234A5F8590976979,contributor,272
u/Samir2298,0x54C334fa1A5BC243874eB6f7573E2e6e4e305Df0,contributor,272
u/Sweeteclipse,0x7ff541128f57963A7f67C44d2AcEaB5018da94b2,contributor,272
u/CartographerWorth649,0xe00A7342f3424018B83Fb65eeCfe171888d142eA,contributor,272
u/CantillionEffect,0x71c201BA9007672477c88AC003AA051D11309303,contributor,272
u/Sharkytrs,0xE120ffC02ff9E6685aD3D65f998D8e40b4578A17,contributor,272
u/Foreplay241,0xb1A955A7Aa511a7EAA8215b8e086ed2C5d5fE916,contributor,272
u/MkWPB,0x46FdD3378dF1856Ed06CEC671Dc7f8FC44a716E3,contributor,272
u/hquer,0x432B25711BEC4429D7F8FE64eDB6fD13741203Ba,contributor,272
u/sufkas,0x54698F254129B5F8499383765ea697D1a865060e,contributor,272
u/Lord-Nagafen,0xCB5a385fBfc15929c18E1Df889a2073aDE320588,contributor,181
u/Papazio,0xa1f712743Ca1a9e78218969E1046d96cb767954E,contributor,181
u/dont_forget_canada,0x009af493e9A3a3Ba3DFfBF734E1B2a5B0352dF46,contributor,181
u/SigSalvadore,0xE469E5886A5ec668Ff1Cd761730A610939c689F3,contributor,181
u/EpicMC_,0x1d97FdC31C375F696F1c96cA9897983B59741688,contributor,181
u/IamAFlaw,0x92101D5131D2b8453E3F71077b78331907a52BDC,contributor,181
u/believeinapathy,0xe4e4f2F0b31AeBb536631C5bAbd4021b359198C3,contributor,181
u/scuczu,0xfb11Bb4cE13dDA7e23E1D2720D83e1c549089CE2,contributor,181
u/Cryptonault,0x226E9dA4B9C4DCbda571B5a01646C55AE0b5a52a,contributor,181
u/fulento42,0xa1523c475292067C102C6D5C68c4c194B8f264C2,contributor,181
u/WatchingyouNyouNyou,0x4024C3e5e545EB6071B646b4491ec820783BCEd6,contributor,181
u/WeLiveInaBubble,0x58f8D61405716095759D7167445428314BBC1Ad8,contributor,181
u/NePlusUltra89,0x1950B95a1FD5934511fD0671D9661c83ad3B0640,contributor,181
u/mstrkit,0x1E81C5A32f8d8C72E6bA6ac0E8CB024D729977E5,contributor,181
u/deluded_soul,0xB04d7EFfdEDCcFAa405BC68C5bF73153F31e0b1b,contributor,181
u/Pandora_Key,0xB5e3F5A03308Cac8D0b47E42356C235934Ff9021,contributor,181
u/Bhallaladevaa,0x6bbf88683e83694500893754fE9Cbc7047E96737,contributor,181
u/g_squidman,0x71c1c84BEF2e7483B69da8dB531844868D702feB,contributor,181
u/Imagination_Neither,0x562239C13c94d69ec437BE42e77437e23B9D0991,contributor,181
u/Lacroix_Wolf,0x0B2EaeD56d1642EffBE7b0E6E06D53f49b1e4D06,contributor,181
u/RednBlackEagle,0xBB35fB5065a6149bBb38DDA8A45a13CcF29021D8,contributor,90
u/Smooth-Rower-24,0xB2065586A4Fc635CdA195313D77806b99130e71c,contributor,90
u/deltavictory,0xD1A7c1ffD97e8fB1B7FD55c62C8b6a4a3bA45de4,contributor,90
u/cutoffs89,0x602D1AD7395DAf8c1A07Ff8d8d82130532EA7DF8,contributor,90
u/28mcanada,0x46c522ad7A8f9834e6D0fd35224cC0b5E93D154A,contributor,90
u/ilovemodok,0x24431e817835681c168D23F07c821BF80d7dB070,contributor,90
u/brainfaq,0x73B604b275dB57f68d3ED4b617571C0b6E137bBd,contributor,90
u/nzubemush,0x49240B844ebf349B84e0626dC9d6521eBd1F4379,contributor,90
u/Zaxortus,0xcC95836D35BCFA79e3c3E8D5800CC8fFe17499B8,contributor,90
u/HypnoToad121,0x6a097a57153dfD678F1a418Bb0C6777CcF0f13Bb,contributor,90
u/syphen6,0xb34DcE5F0033Ec76fe16A4efF2FCEF0d8af0ab7D,contributor,90
u/Lee911123,0x21E024dCE5Ed2ab9951B3735151e351a7b6cE2C7,contributor,90
u/spacsandspacs,0xE0ae9458499f5F44F561b5DA6D0cd3355F9CE2Bf,contributor,90
u/raztacraft,0x4EbeC131deA887FC01aD3E7cC061E6dD8cDbcdd2,contributor,90
u/roastModernist,0x1B772BC59B110C8f741a2D7c9e9675439D6ceb12,contributor,90
u/oko999,0xbDA6049C09dCC35D6DCa89FD95dF2D2e4Bc799A1,contributor,90
u/Massive-Tension-1055,0xae3e0e714362Fe0012776312Eba649691561F413,contributor,90
u/arc4angel100,0xb3B6C7969861da0A1042e7F390F9535Da7670774,contributor,90
u/b-blockchain,0x20f18bAd786E594Cb075B24b56c00d8c4B409aA3,contributor,90
u/readit145,0x1b6A422EAb329272bc1b6435a057847dC9Eb4621,contributor,90
u/squiblib,0x488319E6A3da563A9febD3a75B2b57e298Bca9d9,contributor,90
u/diarpiiiii,0x0497c1f8C4b2A6acEC4E8b618e6D84F5aE11C847,contributor,90
u/killawaspattack,0x4153A929aAf276c9BA05F942FB3278661E5EF530,contributor,90
u/Puddingbuks26,0x6361d1737dccFD7a68a969A7f06F9D97a740c162,contributor,90
